run_name,task_name,behavior,case_id,intervention,scale,predicted_label,expected_label,correct,expected_logprob,best_logprob,margin
early_heads_L2@0,syntax_agreement,syntax_agreement,syntax_001,"head_mask:head:L2:H0,1,2,3:early_heads_L2",0.0,B,A,0,-57.96710486989468,-57.837847667746246,-0.1292572021484375
early_heads_L2@0,syntax_agreement,syntax_agreement,syntax_002,"head_mask:head:L2:H0,1,2,3:early_heads_L2",0.0,A,A,1,-52.29640464298427,-52.29640464298427,13.005948225036263
early_heads_L2@0,syntax_agreement,syntax_agreement,syntax_003,"head_mask:head:L2:H0,1,2,3:early_heads_L2",0.0,B,A,0,-57.473317028954625,-56.73295676894486,-0.7403602600097656
early_heads_L2@0,syntax_agreement,syntax_agreement,syntax_004,"head_mask:head:L2:H0,1,2,3:early_heads_L2",0.0,B,A,0,-61.70527479425073,-61.28413889184594,-0.42113590240478516
early_heads_L2@0.5,recency_bias,recency_bias,recency_001,"head_mask:head:L2:H0,1,2,3:early_heads_L2",0.5,B,A,0,-64.80699145048857,-64.05354773253202,-0.753443717956543
early_heads_L2@0.5,recency_bias,recency_bias,recency_002,"head_mask:head:L2:H0,1,2,3:early_heads_L2",0.5,B,A,0,-68.86897846311331,-65.14659114927053,-3.7223873138427734
early_heads_L2@0.5,recency_bias,recency_bias,recency_003,"head_mask:head:L2:H0,1,2,3:early_heads_L2",0.5,B,A,0,-64.8922692835331,-62.1191922724247,-2.7730770111083984
early_heads_L2@0.5,recency_bias,recency_bias,recency_004,"head_mask:head:L2:H0,1,2,3:early_heads_L2",0.5,A,A,1,-63.797663524746895,-63.797663524746895,0.31249237060546875
early_heads_L2@0.5,capitalization,capitalization,caps_001,"head_mask:head:L2:H0,1,2,3:early_heads_L2",0.5,B,A,0,-49.41454902291298,-49.1897911131382,-0.22475790977478027
early_heads_L2@0.5,capitalization,capitalization,caps_002,"head_mask:head:L2:H0,1,2,3:early_heads_L2",0.5,A,A,1,-51.228159631602466,-51.228159631602466,6.3309547054814175
early_heads_L2@0.5,capitalization,capitalization,caps_003,"head_mask:head:L2:H0,1,2,3:early_heads_L2",0.5,A,A,1,-54.95066543936264,-54.95066543936264,0.920729398727417
early_heads_L2@0.5,capitalization,capitalization,caps_004,"head_mask:head:L2:H0,1,2,3:early_heads_L2",0.5,B,A,0,-53.29393719002837,-50.60937784478301,-2.6845593452453613
early_heads_L2@0.5,induction,induction,induction_001,"head_mask:head:L2:H0,1,2,3:early_heads_L2",0.5,A,A,1,-59.650488428538665,-59.650488428538665,4.797414839267731
early_heads_L2@0.5,induction,induction,induction_002,"head_mask:head:L2:H0,1,2,3:early_heads_L2",0.5,A,A,1,-54.040728390798904,-54.040728390798904,2.287698268890381
early_heads_L2@0.5,induction,induction,induction_003,"head_mask:head:L2:H0,1,2,3:early_heads_L2",0.5,A,A,1,-59.56353532670619,-59.56353532670619,3.1200637817382812
early_heads_L2@0.5,induction,induction,induction_004,"head_mask:head:L2:H0,1,2,3:early_heads_L2",0.5,A,A,1,-52.34675857736147,-52.34675857736147,14.053253650665283
early_heads_L2@0.5,coreference,coreference,coref_001,"head_mask:head:L2:H0,1,2,3:early_heads_L2",0.5,B,A,0,-53.61794704510248,-53.314444962277776,-0.30350208282470703
early_heads_L2@0.5,coreference,coreference,coref_002,"head_mask:head:L2:H0,1,2,3:early_heads_L2",0.5,A,A,1,-53.011626571416855,-53.011626571416855,9.482316255569458
early_heads_L2@0.5,coreference,coreference,coref_003,"head_mask:head:L2:H0,1,2,3:early_heads_L2",0.5,A,A,1,-45.7640305631794,-45.7640305631794,12.702819347381592
early_heads_L2@0.5,coreference,coreference,coref_004,"head_mask:head:L2:H0,1,2,3:early_heads_L2",0.5,A,A,1,-57.05091708153486,-57.05091708153486,5.5912628173828125
early_heads_L2@0.5,syntax_agreement,syntax_agreement,syntax_001,"head_mask:head:L2:H0,1,2,3:early_heads_L2",0.5,A,A,1,-58.44897827040404,-58.44897827040404,0.4473590850830078
early_heads_L2@0.5,syntax_agreement,syntax_agreement,syntax_002,"head_mask:head:L2:H0,1,2,3:early_heads_L2",0.5,A,A,1,-52.53286363184452,-52.53286363184452,13.00983976200223
early_heads_L2@0.5,syntax_agreement,syntax_agreement,syntax_003,"head_mask:head:L2:H0,1,2,3:early_heads_L2",0.5,B,A,0,-57.63811748824082,-56.04533356032334,-1.5927839279174805
early_heads_L2@0.5,syntax_agreement,syntax_agreement,syntax_004,"head_mask:head:L2:H0,1,2,3:early_heads_L2",0.5,B,A,0,-61.15738270804286,-60.93075058981776,-0.22663211822509766
early_heads_L2@1,recency_bias,recency_bias,recency_001,"head_mask:head:L2:H0,1,2,3:early_heads_L2",1.0,B,A,0,-65.42438961565495,-64.4944665580988,-0.9299230575561523
early_heads_L2@1,recency_bias,recency_bias,recency_002,"head_mask:head:L2:H0,1,2,3:early_heads_L2",1.0,B,A,0,-68.91151515394449,-65.00925151258707,-3.902263641357422
early_heads_L2@1,recency_bias,recency_bias,recency_003,"head_mask:head:L2:H0,1,2,3:early_heads_L2",1.0,B,A,0,-65.09561682492495,-62.01023817807436,-3.085378646850586
early_heads_L2@1,recency_bias,recency_bias,recency_004,"head_mask:head:L2:H0,1,2,3:early_heads_L2",1.0,A,A,1,-63.49947588145733,-63.49947588145733,0.59375
early_heads_L2@1,capitalization,capitalization,caps_001,"head_mask:head:L2:H0,1,2,3:early_heads_L2",1.0,B,A,0,-49.42946793884039,-49.294054709374905,-0.13541322946548462
early_heads_L2@1,capitalization,capitalization,caps_002,"head_mask:head:L2:H0,1,2,3:early_heads_L2",1.0,A,A,1,-53.66312364023179,-53.66312364023179,5.071596838533878
early_heads_L2@1,capitalization,capitalization,caps_003,"head_mask:head:L2:H0,1,2,3:early_heads_L2",1.0,A,A,1,-55.017660405283095,-55.017660405283095,1.0010238885879517
early_heads_L2@1,capitalization,capitalization,caps_004,"head_mask:head:L2:H0,1,2,3:early_heads_L2",1.0,B,A,0,-53.9323884149926,-51.41062032188347,-2.521768093109131
early_heads_L2@1,induction,induction,induction_001,"head_mask:head:L2:H0,1,2,3:early_heads_L2",1.0,A,A,1,-59.631591418452444,-59.631591418452444,5.174496650695801
early_heads_L2@1,induction,induction,induction_002,"head_mask:head:L2:H0,1,2,3:early_heads_L2",1.0,A,A,1,-54.987834061612375,-54.987834061612375,2.3286094665527344
early_heads_L2@1,induction,induction,induction_003,"head_mask:head:L2:H0,1,2,3:early_heads_L2",1.0,A,A,1,-59.14833950915272,-59.14833950915272,4.001177787780762
early_heads_L2@1,induction,induction,induction_004,"head_mask:head:L2:H0,1,2,3:early_heads_L2",1.0,A,A,1,-52.77636616144446,-52.77636616144446,14.662117004394531
early_heads_L2@1,coreference,coreference,coref_001,"head_mask:head:L2:H0,1,2,3:early_heads_L2",1.0,A,A,1,-53.72866671974771,-53.72866671974771,0.27614927291870117
early_heads_L2@1,coreference,coreference,coref_002,"head_mask:head:L2:H0,1,2,3:early_heads_L2",1.0,A,A,1,-51.95556243136525,-51.95556243136525,9.913208246231079
early_heads_L2@1,coreference,coreference,coref_003,"head_mask:head:L2:H0,1,2,3:early_heads_L2",1.0,A,A,1,-47.53877550456673,-47.53877550456673,13.554600238800049
early_heads_L2@1,coreference,coreference,coref_004,"head_mask:head:L2:H0,1,2,3:early_heads_L2",1.0,A,A,1,-56.73518734797835,-56.73518734797835,5.724215030670166
early_heads_L2@1,syntax_agreement,syntax_agreement,syntax_001,"head_mask:head:L2:H0,1,2,3:early_heads_L2",1.0,A,A,1,-59.25832949555479,-59.25832949555479,0.4682188034057617
early_heads_L2@1,syntax_agreement,syntax_agreement,syntax_002,"head_mask:head:L2:H0,1,2,3:early_heads_L2",1.0,A,A,1,-54.745100307278335,-54.745100307278335,12.729162400122732
early_heads_L2@1,syntax_agreement,syntax_agreement,syntax_003,"head_mask:head:L2:H0,1,2,3:early_heads_L2",1.0,B,A,0,-59.880358974216506,-58.88070801901631,-0.9996509552001953
early_heads_L2@1,syntax_agreement,syntax_agreement,syntax_004,"head_mask:head:L2:H0,1,2,3:early_heads_L2",1.0,B,A,0,-63.14336550049484,-61.507207510992885,-1.6361579895019531
early_heads_L2@1.5,recency_bias,recency_bias,recency_001,"head_mask:head:L2:H0,1,2,3:early_heads_L2",1.5,B,A,0,-64.46605539694428,-63.448973182588816,-1.0170822143554688
early_heads_L2@1.5,recency_bias,recency_bias,recency_002,"head_mask:head:L2:H0,1,2,3:early_heads_L2",1.5,B,A,0,-70.06180429458618,-65.95250272750854,-4.109301567077637
early_heads_L2@1.5,recency_bias,recency_bias,recency_003,"head_mask:head:L2:H0,1,2,3:early_heads_L2",1.5,B,A,0,-65.4089777097106,-61.999074183404446,-3.4099035263061523
early_heads_L2@1.5,recency_bias,recency_bias,recency_004,"head_mask:head:L2:H0,1,2,3:early_heads_L2",1.5,A,A,1,-64.40954783558846,-64.40954783558846,0.8543357849121094
early_heads_L2@1.5,capitalization,capitalization,caps_001,"head_mask:head:L2:H0,1,2,3:early_heads_L2",1.5,A,A,1,-48.797189965844154,-48.797189965844154,0.1506648063659668
early_heads_L2@1.5,capitalization,capitalization,caps_002,"head_mask:head:L2:H0,1,2,3:early_heads_L2",1.5,A,A,1,-53.94866901944624,-53.94866901944624,6.261485948329209
early_heads_L2@1.5,capitalization,capitalization,caps_003,"head_mask:head:L2:H0,1,2,3:early_heads_L2",1.5,A,A,1,-55.06838785338914,-55.06838785338914,1.4593924283981323
early_heads_L2@1.5,capitalization,capitalization,caps_004,"head_mask:head:L2:H0,1,2,3:early_heads_L2",1.5,B,A,0,-54.29351794585091,-51.350151418293535,-2.943366527557373
early_heads_L2@1.5,induction,induction,induction_001,"head_mask:head:L2:H0,1,2,3:early_heads_L2",1.5,A,A,1,-60.51943036465673,-60.51943036465673,4.022433161735535
early_heads_L2@1.5,induction,induction,induction_002,"head_mask:head:L2:H0,1,2,3:early_heads_L2",1.5,A,A,1,-54.427105587674305,-54.427105587674305,2.9749650955200195
early_heads_L2@1.5,induction,induction,induction_003,"head_mask:head:L2:H0,1,2,3:early_heads_L2",1.5,A,A,1,-59.69204974040622,-59.69204974040622,3.9974794387817383
early_heads_L2@1.5,induction,induction,induction_004,"head_mask:head:L2:H0,1,2,3:early_heads_L2",1.5,A,A,1,-53.150443497579545,-53.150443497579545,14.280417919158936
early_heads_L2@1.5,coreference,coreference,coref_001,"head_mask:head:L2:H0,1,2,3:early_heads_L2",1.5,B,A,0,-53.86834399134386,-53.017550629680045,-0.8507933616638184
early_heads_L2@1.5,coreference,coreference,coref_002,"head_mask:head:L2:H0,1,2,3:early_heads_L2",1.5,A,A,1,-52.38776385039091,-52.38776385039091,9.799070358276367
early_heads_L2@1.5,coreference,coreference,coref_003,"head_mask:head:L2:H0,1,2,3:early_heads_L2",1.5,A,A,1,-46.37007142510265,-46.37007142510265,13.466100215911865
early_heads_L2@1.5,coreference,coreference,coref_004,"head_mask:head:L2:H0,1,2,3:early_heads_L2",1.5,A,A,1,-55.88220990775153,-55.88220990775153,5.803374290466309
early_heads_L2@1.5,syntax_agreement,syntax_agreement,syntax_001,"head_mask:head:L2:H0,1,2,3:early_heads_L2",1.5,B,A,0,-59.89235506928526,-59.265463933115825,-0.6268911361694336
early_heads_L2@1.5,syntax_agreement,syntax_agreement,syntax_002,"head_mask:head:L2:H0,1,2,3:early_heads_L2",1.5,A,A,1,-52.78946746420115,-52.78946746420115,13.73062800290063
early_heads_L2@1.5,syntax_agreement,syntax_agreement,syntax_003,"head_mask:head:L2:H0,1,2,3:early_heads_L2",1.5,B,A,0,-57.58188965579029,-57.13911011477467,-0.442779541015625
early_heads_L2@1.5,syntax_agreement,syntax_agreement,syntax_004,"head_mask:head:L2:H0,1,2,3:early_heads_L2",1.5,B,A,0,-63.119220934808254,-61.38739510625601,-1.731825828552246
mid_heads_L12@0,recency_bias,recency_bias,recency_001,"head_mask:head:L12:H0,1,2,3:mid_heads_L12",0.0,B,A,0,-65.26491032168269,-64.90901718661189,-0.3558931350708008
mid_heads_L12@0,recency_bias,recency_bias,recency_002,"head_mask:head:L12:H0,1,2,3:mid_heads_L12",0.0,B,A,0,-68.77937895804644,-64.84413630515337,-3.9352426528930664
mid_heads_L12@0,recency_bias,recency_bias,recency_003,"head_mask:head:L12:H0,1,2,3:mid_heads_L12",0.0,B,A,0,-65.19928306899965,-61.810859149321914,-3.3884239196777344
mid_heads_L12@0,recency_bias,recency_bias,recency_004,"head_mask:head:L12:H0,1,2,3:mid_heads_L12",0.0,A,A,1,-63.67653602361679,-63.67653602361679,0.7387943267822266
mid_heads_L12@0,capitalization,capitalization,caps_001,"head_mask:head:L12:H0,1,2,3:mid_heads_L12",0.0,B,A,0,-49.114454101771116,-48.93251658603549,-0.18193751573562622
mid_heads_L12@0,capitalization,capitalization,caps_002,"head_mask:head:L12:H0,1,2,3:mid_heads_L12",0.0,A,A,1,-53.24473051400855,-53.24473051400855,5.470129705558065
mid_heads_L12@0,capitalization,capitalization,caps_003,"head_mask:head:L12:H0,1,2,3:mid_heads_L12",0.0,A,A,1,-54.816498461412266,-54.816498461412266,0.9374220371246338
mid_heads_L12@0,capitalization,capitalization,caps_004,"head_mask:head:L12:H0,1,2,3:mid_heads_L12",0.0,B,A,0,-53.4481056802033,-51.04038559124456,-2.4077200889587402
mid_heads_L12@0,induction,induction,induction_001,"head_mask:head:L12:H0,1,2,3:mid_heads_L12",0.0,A,A,1,-58.88798913676874,-58.88798913676874,4.846834421157837
mid_heads_L12@0,induction,induction,induction_002,"head_mask:head:L12:H0,1,2,3:mid_heads_L12",0.0,A,A,1,-54.491012038313784,-54.491012038313784,2.4026994705200195
mid_heads_L12@0,induction,induction,induction_003,"head_mask:head:L12:H0,1,2,3:mid_heads_L12",0.0,A,A,1,-58.74969744400005,-58.74969744400005,5.138686180114746
mid_heads_L12@0,induction,induction,induction_004,"head_mask:head:L12:H0,1,2,3:mid_heads_L12",0.0,A,A,1,-52.305361535487464,-52.305361535487464,14.662846088409424
mid_heads_L12@0,coreference,coreference,coref_001,"head_mask:head:L12:H0,1,2,3:mid_heads_L12",0.0,A,A,1,-51.23733042832464,-51.23733042832464,0.03971672058105469
mid_heads_L12@0,coreference,coreference,coref_002,"head_mask:head:L12:H0,1,2,3:mid_heads_L12",0.0,A,A,1,-52.790241656824946,-52.790241656824946,10.35946011543274
mid_heads_L12@0,coreference,coreference,coref_003,"head_mask:head:L12:H0,1,2,3:mid_heads_L12",0.0,A,A,1,-46.82076903805137,-46.82076903805137,13.846297264099121
mid_heads_L12@0,coreference,coreference,coref_004,"head_mask:head:L12:H0,1,2,3:mid_heads_L12",0.0,A,A,1,-57.68439531046897,-57.68439531046897,5.686281681060791
mid_heads_L12@0,syntax_agreement,syntax_agreement,syntax_001,"head_mask:head:L12:H0,1,2,3:mid_heads_L12",0.0,A,A,1,-58.48004700848833,-58.48004700848833,0.39662837982177734
mid_heads_L12@0,syntax_agreement,syntax_agreement,syntax_002,"head_mask:head:L12:H0,1,2,3:mid_heads_L12",0.0,A,A,1,-54.26603061053902,-54.26603061053902,12.304277480114251
mid_heads_L12@0,syntax_agreement,syntax_agreement,syntax_003,"head_mask:head:L12:H0,1,2,3:mid_heads_L12",0.0,B,A,0,-59.24829918704927,-57.66746956668794,-1.5808296203613281
mid_heads_L12@0,syntax_agreement,syntax_agreement,syntax_004,"head_mask:head:L12:H0,1,2,3:mid_heads_L12",0.0,B,A,0,-62.84091132320464,-61.418707305565476,-1.4222040176391602
mid_heads_L12@0.5,recency_bias,recency_bias,recency_001,"head_mask:head:L12:H0,1,2,3:mid_heads_L12",0.5,B,A,0,-64.59835255518556,-63.61071980372071,-0.9876327514648438
mid_heads_L12@0.5,recency_bias,recency_bias,recency_002,"head_mask:head:L12:H0,1,2,3:mid_heads_L12",0.5,B,A,0,-68.34710139036179,-64.29741209745407,-4.049689292907715
mid_heads_L12@0.5,recency_bias,recency_bias,recency_003,"head_mask:head:L12:H0,1,2,3:mid_heads_L12",0.5,B,A,0,-65.05277593061328,-61.59382874891162,-3.45894718170166
mid_heads_L12@0.5,recency_bias,recency_bias,recency_004,"head_mask:head:L12:H0,1,2,3:mid_heads_L12",0.5,A,A,1,-63.50548604130745,-63.50548604130745,0.1818256378173828
mid_heads_L12@0.5,capitalization,capitalization,caps_001,"head_mask:head:L12:H0,1,2,3:mid_heads_L12",0.5,B,A,0,-49.56160536594689,-49.32606962509453,-0.23553574085235596
mid_heads_L12@0.5,capitalization,capitalization,caps_002,"head_mask:head:L12:H0,1,2,3:mid_heads_L12",0.5,A,A,1,-53.823507488006726,-53.823507488006726,5.029909695498645
mid_heads_L12@0.5,capitalization,capitalization,caps_003,"head_mask:head:L12:H0,1,2,3:mid_heads_L12",0.5,A,A,1,-54.92641310574254,-54.92641310574254,0.9048631191253662
mid_heads_L12@0.5,capitalization,capitalization,caps_004,"head_mask:head:L12:H0,1,2,3:mid_heads_L12",0.5,B,A,0,-54.20012675727776,-51.67737280334404,-2.522753953933716
mid_heads_L12@0.5,induction,induction,induction_001,"head_mask:head:L12:H0,1,2,3:mid_heads_L12",0.5,A,A,1,-58.87987064331537,-58.87987064331537,5.446858763694763
mid_heads_L12@0.5,induction,induction,induction_002,"head_mask:head:L12:H0,1,2,3:mid_heads_L12",0.5,A,A,1,-54.27997273206711,-54.27997273206711,2.419194221496582
mid_heads_L12@0.5,induction,induction,induction_003,"head_mask:head:L12:H0,1,2,3:mid_heads_L12",0.5,A,A,1,-59.01590096779182,-59.01590096779182,4.174080848693848
mid_heads_L12@0.5,induction,induction,induction_004,"head_mask:head:L12:H0,1,2,3:mid_heads_L12",0.5,A,A,1,-52.52936715207761,-52.52936715207761,14.544350147247314
mid_heads_L12@0.5,coreference,coreference,coref_001,"head_mask:head:L12:H0,1,2,3:mid_heads_L12",0.5,A,A,1,-53.20680029480718,-53.20680029480718,0.253267765045166
mid_heads_L12@0.5,coreference,coreference,coref_002,"head_mask:head:L12:H0,1,2,3:mid_heads_L12",0.5,A,A,1,-51.78381884843111,-51.78381884843111,10.153514385223389
mid_heads_L12@0.5,coreference,coreference,coref_003,"head_mask:head:L12:H0,1,2,3:mid_heads_L12",0.5,A,A,1,-47.45019803708419,-47.45019803708419,13.727611064910889
mid_heads_L12@0.5,coreference,coreference,coref_004,"head_mask:head:L12:H0,1,2,3:mid_heads_L12",0.5,A,A,1,-56.72797543136403,-56.72797543136403,5.824239253997803
mid_heads_L12@0.5,syntax_agreement,syntax_agreement,syntax_001,"head_mask:head:L12:H0,1,2,3:mid_heads_L12",0.5,A,A,1,-59.91444160719402,-59.91444160719402,0.2921142578125
mid_heads_L12@0.5,syntax_agreement,syntax_agreement,syntax_002,"head_mask:head:L12:H0,1,2,3:mid_heads_L12",0.5,A,A,1,-54.19537690561265,-54.19537690561265,11.933665092568845
mid_heads_L12@0.5,syntax_agreement,syntax_agreement,syntax_003,"head_mask:head:L12:H0,1,2,3:mid_heads_L12",0.5,B,A,0,-59.530267836526036,-58.51528370566666,-1.014984130859375
mid_heads_L12@0.5,syntax_agreement,syntax_agreement,syntax_004,"head_mask:head:L12:H0,1,2,3:mid_heads_L12",0.5,B,A,0,-62.12199883535504,-60.75115494802594,-1.3708438873291016
mid_heads_L12@1,recency_bias,recency_bias,recency_001,"head_mask:head:L12:H0,1,2,3:mid_heads_L12",1.0,B,A,0,-65.42438961565495,-64.4944665580988,-0.9299230575561523
mid_heads_L12@1,recency_bias,recency_bias,recency_002,"head_mask:head:L12:H0,1,2,3:mid_heads_L12",1.0,B,A,0,-68.91151515394449,-65.00925151258707,-3.902263641357422
mid_heads_L12@1,recency_bias,recency_bias,recency_003,"head_mask:head:L12:H0,1,2,3:mid_heads_L12",1.0,B,A,0,-65.09561682492495,-62.01023817807436,-3.085378646850586
mid_heads_L12@1,recency_bias,recency_bias,recency_004,"head_mask:head:L12:H0,1,2,3:mid_heads_L12",1.0,A,A,1,-63.49947588145733,-63.49947588145733,0.59375
mid_heads_L12@1,capitalization,capitalization,caps_001,"head_mask:head:L12:H0,1,2,3:mid_heads_L12",1.0,B,A,0,-49.42946793884039,-49.294054709374905,-0.13541322946548462
mid_heads_L12@1,capitalization,capitalization,caps_002,"head_mask:head:L12:H0,1,2,3:mid_heads_L12",1.0,A,A,1,-53.66312364023179,-53.66312364023179,5.071596838533878
mid_heads_L12@1,capitalization,capitalization,caps_003,"head_mask:head:L12:H0,1,2,3:mid_heads_L12",1.0,A,A,1,-55.017660405283095,-55.017660405283095,1.0010238885879517
mid_heads_L12@1,capitalization,capitalization,caps_004,"head_mask:head:L12:H0,1,2,3:mid_heads_L12",1.0,B,A,0,-53.9323884149926,-51.41062032188347,-2.521768093109131
mid_heads_L12@1,induction,induction,induction_001,"head_mask:head:L12:H0,1,2,3:mid_heads_L12",1.0,A,A,1,-59.631591418452444,-59.631591418452444,5.174496650695801
mid_heads_L12@1,induction,induction,induction_002,"head_mask:head:L12:H0,1,2,3:mid_heads_L12",1.0,A,A,1,-54.987834061612375,-54.987834061612375,2.3286094665527344
mid_heads_L12@1,induction,induction,induction_003,"head_mask:head:L12:H0,1,2,3:mid_heads_L12",1.0,A,A,1,-59.14833950915272,-59.14833950915272,4.001177787780762
mid_heads_L12@1,induction,induction,induction_004,"head_mask:head:L12:H0,1,2,3:mid_heads_L12",1.0,A,A,1,-52.77636616144446,-52.77636616144446,14.662117004394531
mid_heads_L12@1,coreference,coreference,coref_001,"head_mask:head:L12:H0,1,2,3:mid_heads_L12",1.0,A,A,1,-53.72866671974771,-53.72866671974771,0.27614927291870117
mid_heads_L12@1,coreference,coreference,coref_002,"head_mask:head:L12:H0,1,2,3:mid_heads_L12",1.0,A,A,1,-51.95556243136525,-51.95556243136525,9.913208246231079
mid_heads_L12@1,coreference,coreference,coref_003,"head_mask:head:L12:H0,1,2,3:mid_heads_L12",1.0,A,A,1,-47.53877550456673,-47.53877550456673,13.554600238800049
mid_heads_L12@1,coreference,coreference,coref_004,"head_mask:head:L12:H0,1,2,3:mid_heads_L12",1.0,A,A,1,-56.73518734797835,-56.73518734797835,5.724215030670166
mid_heads_L12@1,syntax_agreement,syntax_agreement,syntax_001,"head_mask:head:L12:H0,1,2,3:mid_heads_L12",1.0,A,A,1,-59.25832949555479,-59.25832949555479,0.4682188034057617
mid_heads_L12@1,syntax_agreement,syntax_agreement,syntax_002,"head_mask:head:L12:H0,1,2,3:mid_heads_L12",1.0,A,A,1,-54.745100307278335,-54.745100307278335,12.729162400122732
mid_heads_L12@1,syntax_agreement,syntax_agreement,syntax_003,"head_mask:head:L12:H0,1,2,3:mid_heads_L12",1.0,B,A,0,-59.880358974216506,-58.88070801901631,-0.9996509552001953
mid_heads_L12@1,syntax_agreement,syntax_agreement,syntax_004,"head_mask:head:L12:H0,1,2,3:mid_heads_L12",1.0,B,A,0,-63.14336550049484,-61.507207510992885,-1.6361579895019531
mid_heads_L12@1.5,recency_bias,recency_bias,recency_001,"head_mask:head:L12:H0,1,2,3:mid_heads_L12",1.5,B,A,0,-64.01022356376052,-62.80935209617019,-1.200871467590332
mid_heads_L12@1.5,recency_bias,recency_bias,recency_002,"head_mask:head:L12:H0,1,2,3:mid_heads_L12",1.5,B,A,0,-68.09639122337103,-64.18928196281195,-3.907109260559082
mid_heads_L12@1.5,recency_bias,recency_bias,recency_003,"head_mask:head:L12:H0,1,2,3:mid_heads_L12",1.5,B,A,0,-64.75193936191499,-61.44661099277437,-3.305328369140625
mid_heads_L12@1.5,recency_bias,recency_bias,recency_004,"head_mask:head:L12:H0,1,2,3:mid_heads_L12",1.5,A,A,1,-63.68796043097973,-63.68796043097973,0.619044303894043
mid_heads_L12@1.5,capitalization,capitalization,caps_001,"head_mask:head:L12:H0,1,2,3:mid_heads_L12",1.5,B,A,0,-48.870550252497196,-48.822052635252476,-0.04849761724472046
mid_heads_L12@1.5,capitalization,capitalization,caps_002,"head_mask:head:L12:H0,1,2,3:mid_heads_L12",1.5,A,A,1,-53.513074072950985,-53.513074072950985,5.08486170793185
mid_heads_L12@1.5,capitalization,capitalization,caps_003,"head_mask:head:L12:H0,1,2,3:mid_heads_L12",1.5,A,A,1,-56.24059109570226,-56.24059109570226,0.912266731262207
mid_heads_L12@1.5,capitalization,capitalization,caps_004,"head_mask:head:L12:H0,1,2,3:mid_heads_L12",1.5,B,A,0,-53.78720615670318,-51.215851290675346,-2.571354866027832
mid_heads_L12@1.5,induction,induction,induction_001,"head_mask:head:L12:H0,1,2,3:mid_heads_L12",1.5,A,A,1,-59.0129520794726,-59.0129520794726,5.000205993652344
mid_heads_L12@1.5,induction,induction,induction_002,"head_mask:head:L12:H0,1,2,3:mid_heads_L12",1.5,A,A,1,-54.81999019923387,-54.81999019923387,2.1944594383239746
