run_name,task_name,behavior,case_id,intervention,scale,predicted_label,expected_label,correct,expected_logprob,best_logprob,margin
all_heads_L20@0,induction,induction,induction_004,"head_mask:head:L20:H0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63:all_heads_L20",0.0,A,A,1,-49.14146288775373,-49.14146288775373,14.377842426300049
all_heads_L20@0,coreference,coreference,coref_002,"head_mask:head:L20:H0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63:all_heads_L20",0.0,A,A,1,-51.92176413536072,-51.92176413536072,10.032746315002441
all_heads_L20@0,coreference,coreference,coref_003,"head_mask:head:L20:H0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63:all_heads_L20",0.0,A,A,1,-44.969939871225506,-44.969939871225506,11.088395118713379
all_heads_L20@0,coreference,coreference,coref_004,"head_mask:head:L20:H0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63:all_heads_L20",0.0,A,A,1,-58.56891072914004,-58.56891072914004,5.476372718811035
all_experts_L20@0,capitalization,capitalization,caps_002,"expert_mask:expert:L20:E0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31:all_experts_L20",0.0,A,A,1,-48.0146671673283,-48.0146671673283,5.837051227688789
all_experts_L20@0,capitalization,capitalization,caps_003,"expert_mask:expert:L20:E0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31:all_experts_L20",0.0,A,A,1,-52.69335765019059,-52.69335765019059,2.686549425125122
all_experts_L20@0,induction,induction,induction_001,"expert_mask:expert:L20:E0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31:all_experts_L20",0.0,A,A,1,-55.30110678100027,-55.30110678100027,3.940138339996338
all_experts_L20@0,induction,induction,induction_002,"expert_mask:expert:L20:E0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31:all_experts_L20",0.0,B,A,0,-53.523043466731906,-53.316596342250705,-0.20644712448120117
all_experts_L20@0,induction,induction,induction_003,"expert_mask:expert:L20:E0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31:all_experts_L20",0.0,A,A,1,-51.06230070570018,-51.06230070570018,4.410860061645508
all_experts_L20@0,induction,induction,induction_004,"expert_mask:expert:L20:E0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31:all_experts_L20",0.0,A,A,1,-48.349819357157685,-48.349819357157685,14.20271110534668
all_experts_L20@0,coreference,coreference,coref_002,"expert_mask:expert:L20:E0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31:all_experts_L20",0.0,A,A,1,-51.69343453645706,-51.69343453645706,9.702309608459473
all_experts_L20@0,coreference,coreference,coref_003,"expert_mask:expert:L20:E0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31:all_experts_L20",0.0,A,A,1,-44.56215678155422,-44.56215678155422,13.360595226287842
all_experts_L20@0,coreference,coreference,coref_004,"expert_mask:expert:L20:E0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31:all_experts_L20",0.0,A,A,1,-58.78047636151314,-58.78047636151314,6.049551963806152
late_delta_L21@0,capitalization,capitalization,caps_002,layer_scale:layer:L21:late_delta_L21,0.0,A,A,1,-56.22571917064488,-56.22571917064488,2.8194846864789724
late_delta_L21@0,capitalization,capitalization,caps_003,layer_scale:layer:L21:late_delta_L21,0.0,A,A,1,-56.267540875822306,-56.267540875822306,1.2303428649902344
late_delta_L21@0,induction,induction,induction_001,layer_scale:layer:L21:late_delta_L21,0.0,A,A,1,-58.181370455771685,-58.181370455771685,5.56294572353363
late_delta_L21@0,induction,induction,induction_002,layer_scale:layer:L21:late_delta_L21,0.0,B,A,0,-54.49521323479712,-52.454957688227296,-2.040255546569824
late_delta_L21@0,induction,induction,induction_003,layer_scale:layer:L21:late_delta_L21,0.0,A,A,1,-55.617487796465866,-55.617487796465866,4.091635704040527
late_delta_L21@0,induction,induction,induction_004,layer_scale:layer:L21:late_delta_L21,0.0,A,A,1,-50.46749916509725,-50.46749916509725,9.888381004333496
late_delta_L21@0,coreference,coreference,coref_002,layer_scale:layer:L21:late_delta_L21,0.0,A,A,1,-53.57000243663788,-53.57000243663788,7.44802188873291
late_delta_L21@0,coreference,coreference,coref_003,layer_scale:layer:L21:late_delta_L21,0.0,A,A,1,-44.86547473818064,-44.86547473818064,9.525827407836914
late_delta_L21@0,coreference,coreference,coref_004,layer_scale:layer:L21:late_delta_L21,0.0,A,A,1,-57.77835587412119,-57.77835587412119,4.00876522064209
all_heads_L21@0,capitalization,capitalization,caps_002,"head_mask:head:L21:H0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63:all_heads_L21",0.0,A,A,1,-56.01991377584636,-56.01991377584636,1.2966208450961858
all_heads_L21@0,capitalization,capitalization,caps_003,"head_mask:head:L21:H0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63:all_heads_L21",0.0,A,A,1,-55.77819182712119,-55.77819182712119,1.251072883605957
all_heads_L21@0,induction,induction,induction_001,"head_mask:head:L21:H0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63:all_heads_L21",0.0,A,A,1,-60.18611147371121,-60.18611147371121,5.186075329780579
all_heads_L21@0,induction,induction,induction_002,"head_mask:head:L21:H0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63:all_heads_L21",0.0,B,A,0,-52.071338277775794,-51.92360268207267,-0.147735595703125
all_heads_L21@0,induction,induction,induction_003,"head_mask:head:L21:H0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63:all_heads_L21",0.0,A,A,1,-56.80830583235365,-56.80830583235365,3.4379453659057617
all_heads_L21@0,induction,induction,induction_004,"head_mask:head:L21:H0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63:all_heads_L21",0.0,A,A,1,-51.26888158451766,-51.26888158451766,11.369291305541992
all_heads_L21@0,coreference,coreference,coref_002,"head_mask:head:L21:H0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63:all_heads_L21",0.0,A,A,1,-53.80241456627846,-53.80241456627846,7.567655563354492
all_heads_L21@0,coreference,coreference,coref_003,"head_mask:head:L21:H0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63:all_heads_L21",0.0,A,A,1,-46.20002740249038,-46.20002740249038,10.599059104919434
all_heads_L21@0,coreference,coreference,coref_004,"head_mask:head:L21:H0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63:all_heads_L21",0.0,A,A,1,-58.60848769173026,-58.60848769173026,3.868166923522949
all_experts_L21@0,capitalization,capitalization,caps_002,"expert_mask:expert:L21:E0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31:all_experts_L21",0.0,A,A,1,-53.192199429962784,-53.192199429962784,5.3662026568781585
all_experts_L21@0,capitalization,capitalization,caps_003,"expert_mask:expert:L21:E0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31:all_experts_L21",0.0,A,A,1,-55.08970042830333,-55.08970042830333,1.362769365310669
all_experts_L21@0,induction,induction,induction_001,"expert_mask:expert:L21:E0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31:all_experts_L21",0.0,A,A,1,-56.15142150456086,-56.15142150456086,5.92036098241806
all_experts_L21@0,induction,induction,induction_002,"expert_mask:expert:L21:E0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31:all_experts_L21",0.0,A,A,1,-52.402590145822614,-52.402590145822614,0.9694457054138184
all_experts_L21@0,induction,induction,induction_003,"expert_mask:expert:L21:E0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31:all_experts_L21",0.0,A,A,1,-53.966818628425244,-53.966818628425244,4.895822525024414
all_experts_L21@0,induction,induction,induction_004,"expert_mask:expert:L21:E0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31:all_experts_L21",0.0,A,A,1,-48.13798945967574,-48.13798945967574,13.81038522720337
all_experts_L21@0,coreference,coreference,coref_002,"expert_mask:expert:L21:E0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31:all_experts_L21",0.0,A,A,1,-49.4858046323061,-49.4858046323061,9.762631177902222
all_experts_L21@0,coreference,coreference,coref_003,"expert_mask:expert:L21:E0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31:all_experts_L21",0.0,A,A,1,-43.33451010659337,-43.33451010659337,12.0830078125
all_experts_L21@0,coreference,coreference,coref_004,"expert_mask:expert:L21:E0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31:all_experts_L21",0.0,A,A,1,-55.614122949540615,-55.614122949540615,5.98942756652832
